material_id,formula,bl_mean,bl_min,bl_max,bl_std,coord_num,bandwidth_W,uw_ratio,distortion,frac_octahedral,n_tm_sites,total_magnetization,num_magnetic_sites,is_magnetic,formation_energy_per_atom,energy_above_hull,nsites,volume_per_atom,density,nelements,band_gap,efermi,is_mott,is_mott_uw
mp-ckrbj,V6O7F5,2.0278608675906056,1.813304754378672,2.366082434754192,0.0729490460127267,6.0,2.9327782364572954,1.1083879202916984,0.0298349936409312,1.0,6,10.9999039,6,1,-2.74689703111111,0.050493149027763,18,11.44123168532886,4.133458720751203,3,0.7885000000000001,2.92077089,0,1
mp-coubp,NaV6O15,1.765507932931829,1.6159229505939596,1.89887539616362,0.0813950394411412,4.0,2.586216245163411,1.257750009423828,,0.0,6,1.003282,3,1,-2.277644765744514,0.071441985681794,22,18.934744689686553,2.266713104775467,3,0.7716000000000001,-0.67523778,0,1
mp-csvam,V6PbO11,2.022976178488089,1.7985009085282853,2.249362075936155,0.0674608814047237,5.833333333333333,2.862681346587319,1.1394547865408913,0.0218384590064795,0.8333333333333334,12,19.9999999,12,1,-2.386040226111111,0.035972844392356,36,11.332744639627895,5.607397718852161,3,0.7280999999999991,4.7112976,0,1
mp-excyy,MgV6O15,1.9776565617659256,1.5977686436256735,2.684547566560578,0.2363825393382901,6.0,3.1970728366578975,1.017114711196342,0.0880455298493983,1.0,6,2.0036264,4,1,-2.371505197727272,0.078416877045466,22,12.741221956678196,3.3763563991930843,3,0.5368,1.69513466,0,1
mp-bqvqf,V6O7F5,2.028116491761065,1.8841365234923524,2.1895881317152663,0.0754305787055441,6.0,2.931903687713705,1.1090255377903182,0.0316213348759153,1.0,6,10.99989,6,1,-2.757964814444443,0.03942536569443,18,11.372131209560123,4.158574854122423,3,0.8309000000000001,3.08252462,0,1
mp-bqxua,V6O11F,1.9354913023807665,1.7681692517129048,2.105651461510947,0.060360985070371,6.0,3.214155429963965,1.011317465773206,0.0224959845306844,1.0,6,7.0000001,6,1,-2.52486152111111,0.052591056249987,18,9.971943435156431,4.631514505636254,3,0.575499999999999,3.38490575,0,1
mp-bqykp,V6O7F5,2.0239056828241875,1.8986939024032337,2.1577134000558735,0.0581817231116656,6.0,2.9376297123057857,1.1064886596995167,0.0232851487336413,1.0,6,10.9999659,6,1,-2.739402394444445,0.057987785694429,18,11.316509932323717,4.17901448137966,3,0.4982,3.20100676,0,1
mp-bqyqe,V6O7F5,2.0303082929413843,1.8165031074301752,2.310875231431747,0.0842423829589991,6.0,2.930126782930458,1.1095304969605728,0.0360014115555872,1.0,6,11.0006064,6,1,-2.758146960555555,0.039243219583319,18,11.441257329538386,4.133449456097987,3,0.6389,3.04162469,0,1
mp-bradz,V6O7F5,2.0303949620330815,1.8075028918134908,2.169153701005208,0.0819544062671408,6.0,2.9286551282578137,1.1102918929150791,0.0370610240715027,1.0,6,11.0000199,6,1,-2.7559849922222233,0.04140518791665,18,11.42056445625837,4.140938835990898,3,0.8378000000000001,2.915961809999999,0,1
mp-braka,V6O7F5,2.026410358416021,1.854403316930065,2.238768919316336,0.078778093579275,6.0,2.9379037509471115,1.1065961988203563,0.0329817334545187,1.0,6,11.0000879,6,1,-2.752503850555555,0.044886329583318,18,11.374577523297006,4.157680475516216,3,0.6148,3.13535637,0,1
mp-brdpy,V6CuO15,1.9480267719827984,1.6114658446248025,2.392021296236895,0.1867311533433787,5.428571428571429,2.95620193498275,1.0432235435675097,0.0823627247449978,0.5714285714285714,14,1.9959474,6,1,-2.198711609772728,0.034541916590917,44,12.682143348184928,3.6256315960208463,3,0.3035,1.66553902,0,1
mp-brfok,V6O7F5,2.0888837822343658,1.876658924716021,2.613653644526382,0.1245236910959544,6.666666666666667,3.085962392998359,1.053928431434455,0.0265663279966923,0.3333333333333333,6,10.9993838,6,1,-2.714725429444444,0.08266475069443,18,11.288298656324733,4.189458511479084,3,1.3152,2.72559867,0,1
mp-brfom,V6O5F19,1.8730866040124676,1.6244387369096631,2.3250957067648943,0.2040699530699732,6.0,3.536804441404262,0.919007977226796,0.0937920018688282,1.0,6,1.0000002,2,1,-2.740217950000001,0.021258633083338,30,12.644987254929788,3.268184320788014,3,2.1378,-2.28216438,0,0
mp-brfwb,V6O7F5,2.026392065543495,1.8766459363992083,2.1793531425577743,0.065053634210843,6.0,2.934744191112977,1.108023084636083,0.0287410611894955,1.0,6,10.9999672,6,1,-2.743903500000001,0.053486680138872,18,11.332383101712889,4.173160972532724,3,0.7526,3.24925978,0,1
mp-brfzl,V6O5F19,1.911159694303562,1.645991538044454,2.499850141444018,0.2252383652554515,6.0,3.4137675420902265,0.952248969614895,0.1003535979985777,1.0,6,0.9999174999999992,2,1,-2.738685165333334,0.022791417750006,30,14.667509600523852,2.817530051703517,3,1.943,-2.39584576,0,0
mp-brgat,V6O5F19,1.9257547376949928,1.6155704807253104,2.6440594959288095,0.2577063716083489,6.0,3.3941099285763343,0.9576695715720996,0.1074828370359233,1.0,6,1.0005499,1,1,-2.735276429,0.02620015408334,30,14.814031754577094,2.789662515091967,3,2.1203,-2.28365822,0,0
mp-brgif,V6O5F19,1.91556595607575,1.6103420169408935,2.5418207153350876,0.2374594005659453,6.0,3.409687673343045,0.9533113150379195,0.1002477650530364,1.0,6,1.0004896,1,1,-2.734031669666667,0.027444913416672,30,14.267180131186182,2.8965884430653723,3,1.982899999999999,-2.19628696,0,0
mp-brgsw,V6O5F19,1.909771115936003,1.6176162893402588,2.4620969881095696,0.2232512918766104,6.0,3.41568443552196,0.9517189502593788,0.0952797005413334,1.0,6,1.0007478,1,1,-2.732790240666667,0.028686342416673,30,14.392556107971226,2.871355773991916,3,1.9932999999999992,-2.32178808,0,0
mp-brhnv,V6O5F19,1.920594584342995,1.6057632557154224,2.551558821784161,0.2493096334775977,6.0,3.403733431165922,0.9549660589522628,0.103659213701547,1.0,6,1.000358,1,1,-2.734805415666666,0.026671167416673,30,14.565794167459345,2.837205346169886,3,1.9543,-2.17242989,0,0
mp-brhpx,V6O5F19,1.9088739251234563,1.6463403865312805,2.4266437036280784,0.2206430933227624,6.0,3.4166072021408787,0.9514270253164318,0.0986434211224115,1.0,6,1.0009677,2,1,-2.7378089213333343,0.023667661750006,30,14.249578954808907,2.900166328716622,3,2.091599999999999,-2.21571325,0,0
mp-brhtc,V6O5F19,1.9238629336425237,1.607364287813014,2.598893280213926,0.2580957311642784,6.0,3.3993737545610614,0.956308468755384,0.1008253963815376,1.0,6,1.0015578,1,1,-2.730820658,0.03065592508334,30,14.69808381608147,2.8116691672359373,3,2.2316,-2.33967312,0,0
mp-brmbv,V6O7F5,2.030116021868316,1.7864816140788105,2.163385648167479,0.0734255907932311,6.0,2.928645249565911,1.1106581921897951,0.0342331782532038,1.0,6,11.0001949,6,1,-2.753470801666668,0.043919378472207,18,11.426054874999904,4.138949042624649,3,0.9383999999999992,2.9543209,0,1
mp-brmcd,V6O7F5,2.027287303335468,1.8539043186949304,2.194315362537216,0.0715759731631762,6.0,2.9341682154199074,1.1083082821582757,0.0313314500348452,1.0,6,10.9998002,6,1,-2.7496811505555563,0.047709029583318,18,11.330091662661143,4.174004967824764,3,0.9525999999999992,3.16967379,0,1
mp-brmcl,V6O7F5,2.0250614315675315,1.8882936460057056,2.2061605551425862,0.0709259017691677,6.0,2.937929281955691,1.1063977411904942,0.0296017294500292,1.0,6,11.0002515,6,1,-2.742959622777777,0.054430557361097,18,11.330456124206387,4.173870704536177,3,0.7766000000000001,2.9957213,0,1
mp-brnab,V6O5F19,1.9041324818728216,1.618324660365439,2.3336802836291684,0.2022567644712173,6.0,3.419428615885829,0.9507052858854744,0.0879995023850381,1.0,6,1.0007012,2,1,-2.725078075666667,0.036398507416673,30,14.198527072824367,2.9105940969203092,3,2.2786,-2.23123491,0,0
mp-brnlk,V6O5F19,1.9150545725608048,1.6087907726282848,2.509714145721271,0.2361706621865245,6.0,3.4099975812864396,0.9532539808227222,0.0994744138006347,1.0,6,1.0353175,1,1,-2.733590822666667,0.027885760416673,30,14.29815272088156,2.890313867103374,3,1.9745,-2.25028528,0,0
mp-brphr,NaV6O13,1.9708251803548684,1.654449986718074,2.4206122972366124,0.1614604058579484,5.833333333333333,3.067321692227329,1.0616086502381827,0.0619934923054837,0.8333333333333334,12,10.0004714,12,1,-2.406724112818965,0.079063939249982,40,12.035223387009388,3.702036348567899,3,0.0,2.73381555,0,1
mp-bsgia,V6O7F5,2.0282764880338617,1.8779364909893737,2.1932937382521107,0.0777815115728159,6.0,2.93189077364185,1.108737899665475,0.0326385439770169,1.0,6,10.9998995,6,1,-2.754363783333333,0.04302639680554,18,11.368496349865714,4.159904479048909,3,0.442,3.22852678,0,1
mp-bsgpd,V6O5F19,1.916024279048126,1.6077911373628624,2.5393359794343193,0.2319015262293351,6.0,3.4043589724812335,0.9548990228797656,0.1006679028167377,1.0,6,1.000748,2,1,-2.7334238793333343,0.028052703750006,30,14.685132874757214,2.81414880175601,3,2.0808,-2.395823189999999,0,0
mp-bsgrr,V6O5F19,1.90443083919474,1.6120139431998135,2.418602272002772,0.2070712169847153,6.0,3.4223967343508317,0.9498392695944592,0.0927588479261595,1.0,6,1.0004537,2,1,-2.730842753333333,0.030633829750006,30,14.21392957855396,2.907440117437959,3,2.0143,-2.20844309,0,0
mp-bsjsn,V6O7F5,2.028894837868004,1.7997583368511918,2.2013963050641507,0.0774426644962959,6.0,2.93197775572132,1.1090063585172911,0.0331156649023534,1.0,6,11.0007376,6,1,-2.761977455,0.035412725138874,18,11.383364661700648,4.154471045364215,3,1.1646,2.93405693,0,1
mp-bsjzo,V6O5F19,1.923771056827696,1.6333580886457184,2.540530866004716,0.2541182957751648,6.0,3.397873011486336,0.9565957028424276,0.1112861973391951,1.0,6,1.0011794,1,1,-2.740233326333333,0.021243256750007,30,14.574559510249246,2.835499011415342,3,2.041,-2.24083711,0,0
mp-bsknc,V6O5F19,1.9217588082238035,1.6429351161470165,2.5371851863087365,0.2488944841619072,6.0,3.398730806374562,0.9563887185501668,0.1095193252521744,1.0,6,1.0016787,1,1,-2.7389448693333343,0.022531713750006,30,14.642955908678136,2.822254559862049,3,2.0453,-2.30896819,0,0
mp-bsknz,V6O5F19,1.9091967213554633,1.6106839176031769,2.463393324871808,0.2160246866810329,6.0,3.4134459091517235,0.9523599016456546,0.0955729931868735,1.0,6,1.0006696,2,1,-2.7328127586666673,0.028663824416672,30,14.371880923304593,2.875486465805166,3,2.1205,-2.35990475,0,0
mp-bskpb,V6O5F19,1.9278836727123891,1.6142290475175018,2.6381212522860507,0.2635910144854858,6.0,3.392073149457054,0.9582082823107017,0.1084499547995629,1.0,6,1.0025888,1,1,-2.735784041333334,0.025692541750006,30,14.681549337211878,2.8148356916514583,3,2.058599999999999,-2.21668226,0,0
mp-bskua,V6O5F19,1.9033007683677752,1.612227034740341,2.4041090887064867,0.2055054217066359,6.0,3.424815821016269,0.9491573758691642,0.0917833743049316,1.0,6,1.0005878,2,1,-2.731033863,0.03044272008334,30,14.071976738271106,2.9367692863457053,3,2.0709,-2.13600617,0,0
mp-bsmgc,V6O7F5,2.0284283977696647,1.867206447452225,2.2832154128349567,0.0897675579177768,6.0,2.937016029712462,1.1070358882849527,0.0382787670904568,1.0,6,10.9999851,6,1,-2.751182826666666,0.046207353472208,18,11.439742922303711,4.133996647219588,3,0.6412,3.14391595,0,1
mp-bwins,V6O5F19,1.9261936620473463,1.6140843538773038,2.620508364701506,0.2594772962712493,6.0,3.3936472502991317,0.9577903698837008,0.1073450946129386,1.0,6,1.0002708,1,1,-2.7357844690000013,0.025692114083339,30,14.628085566662737,2.825123553919297,3,2.078,-2.20451122,0,0
mp-bwktx,V6O5F19,1.904545110452615,1.6397596355832305,2.388631025293137,0.213197738390192,6.0,3.4257090784380604,0.948910178281328,0.0955799744315925,1.0,6,1.0227444,2,1,-2.736973103333333,0.024503479750006,30,14.036844252457856,2.944119656801748,3,1.9668,-2.22258582,0,0
mp-bwkwb,V6O5F19,1.87966579312889,1.5919481275727323,2.4313460498359047,0.2189373123034214,6.0,3.526523177477736,0.9216826650400068,0.0949798141344452,1.0,6,1.0000002,2,1,-2.734126630333334,0.027349952750005,30,12.762730343610157,3.238033553205669,3,1.9886,-2.17855734,0,0
mp-cswyc,Na3V6N11,1.8130381785100995,1.779032032191303,1.8836857449411597,0.040360541932633,4.0,2.437267150109183,1.3334641326417016,,0.0,12,0.001993399999999,0,0,-0.853698451687506,0.048592638624993,40,14.464292273194454,3.034762146104039,3,0.7884,1.6885648,0,1
mp-csydj,Li3V6N11,1.8116406337011568,1.7744749898894143,1.8967508585948083,0.042558894470172,4.0,2.4414722885779483,1.3311652938637917,,0.0,12,0.002247599999999,0,0,-0.8441980731874971,0.178718931499998,40,14.477535901265668,2.755872662235578,3,0.7609,1.90223514,0,1
mp-bnpm,V6P7O24,2.1572360994239044,2.047394860320283,2.4379792437079453,0.0664321915091758,6.0,2.5882005027743515,1.2563200630836324,0.0240453102399979,1.0,12,34.0001543,12,1,-2.59964301331081,0.030653912896752,74,11.900677933495311,3.4183771130281873,3,0.0,4.34280112,0,1
mp-cxisk,Y4V6O21,1.9049456186315168,1.744513762259662,2.115382541213067,0.0789566196556444,6.0,3.330444710153898,0.9758665699617662,0.0362758833599572,1.0,12,0.0039783,0,0,-2.783108557419354,0.198893127741934,62,12.450000861958916,4.290682064514992,3,0.195799999999999,2.26075961,0,0
mp-cxpfi,Y4V6O21,1.9664388107063375,1.6465405969104392,2.6837214484651755,0.1828641619027786,6.0,3.1794848536263594,1.0290044868398434,0.0610613245348941,0.4166666666666667,12,0.000837499999999,0,0,-2.519908938225806,0.462092746935482,62,14.112527508121651,3.785218159600475,3,0.5492,1.8742657,0,1
mp-bpbj,Li2V6O15,1.927639312998192,1.6378871556505614,2.2702307161837485,0.1699898867132221,5.666666666666667,3.118609775152701,1.0437453302412518,0.0785399096997529,0.6666666666666666,6,1.9675707,6,1,-2.369821123985507,0.040506211521739,23,12.264476139460683,3.293740850500385,3,0.0,1.75536775,0,1
mp-bukq,Li3V6O13,1.9860992220998703,1.6681828248473722,2.4047276183738866,0.1481083066371362,6.0,3.105079650444129,1.0467476843659709,0.0496247368216422,1.0,6,7.0027124,6,1,-2.398043454318182,0.119998092329542,22,10.662774037902109,3.783335285939642,3,0.1467,3.68193315,0,1
mp-bcucr,LiV6O13,1.9659126829254,1.683323949898572,2.412369733379473,0.1564906269218766,5.833333333333333,3.0801040251903498,1.0583254489258531,0.058964304870973,0.8333333333333334,12,9.999838,12,1,-2.411508844166667,0.08733146174999,40,11.862095230896452,3.64373689323031,3,0.4809,2.66254527,0,1
mp-bfpzo,Li2V6O13,1.9678014232645047,1.6779651537727889,2.5120920306585814,0.1462478256815089,5.666666666666667,2.9810274338605667,1.095331057054657,0.0610666691034282,0.6666666666666666,6,6.0024366,6,1,-2.42729923531746,0.091118634940469,21,11.71182736107393,3.561612812545037,3,0.0,3.00071677,0,1
mp-bjqwb,V6H4O13,2.0220131338202907,1.70139973121932,2.219406978305148,0.1429235723466828,6.0,2.986302107595169,1.088631830802168,0.0558078992584275,1.0,6,8.0011718,7,1,-2.100798867826088,0.105275880326073,23,11.015903656875158,3.3927871390700552,3,0.6339,2.54099463,0,1
mp-bqwhv,Na2V6O13,1.9671339744727705,1.6688689895165092,2.4266038878617886,0.1332266840564823,5.666666666666667,2.9728886095590497,1.0971397656019226,0.0531315785091535,0.6666666666666666,6,5.9989465,6,1,-2.40606982275041,0.058784580158729,21,11.796274706954511,3.751273467758714,3,0.0,2.83241798,0,1
mp-bqzes,Na2V6O15,1.9331165347132595,1.612702952987262,2.4494662646887746,0.2016325579745864,5.666666666666667,3.129787306532952,1.0413788649712583,0.0989060534730388,0.6666666666666666,6,1.9997288,6,1,-2.327345902946027,0.068432302826076,23,12.845903938772103,3.325057039413965,3,0.0,2.02325002,0,1
mp-bqzus,Li2V6O15,1.9655550938570656,1.6327481200393563,2.5508801846400773,0.2126866035604794,6.0,3.216590928820781,1.0109823676354144,0.0833546692342587,1.0,6,1.9960521,4,1,-2.365824668768116,0.044502666739131,23,12.050548463627726,3.35221307083711,3,0.0705,1.784242369999999,0,1
mp-brgsq,NaV6O13,1.9475180396215857,1.6452652301084305,2.414127131503652,0.1585920605894065,5.833333333333333,3.1371008433964653,1.0376518577527594,0.0644169726023759,0.8333333333333334,12,9.9999691,12,1,-2.388019327818965,0.097768724249982,40,11.555996571634626,3.855559679829571,3,0.0,2.99723032,0,1
mp-cqsie,Zr5(VSb3)6,2.658074588164993,2.6580745879027243,2.6580745884272896,1.74179171086475e-10,2.0,0.5661423774202373,5.740605419451904,,0.0,4,18.0653687,12,1,-0.319201906508612,0.080071113275867,58,22.37189529546411,7.559234139360882,3,0.0,8.13739815,0,1
mp-hsg,SrV6O15,1.97518544031366,1.6295289430030029,2.663553952490476,0.2352028448616755,6.0,3.2018550725412616,1.0156835765014096,0.0889966981070807,1.0,24,7.9992506,24,1,-2.48845824681818,0.02081302460227,88,12.866704069961033,3.714848960674117,3,0.0158,2.08511743,0,1
mp-brgcd,V6O5F8,2.117996746525835,1.975005650869076,2.575181901172023,0.0965758654265723,7.166666666666667,3.2154974225184367,1.011454148343512,,0.0,24,48.0000827,24,1,-2.837204506447369,0.092622503421043,76,10.35229073547481,4.538842746692993,3,0.456199999999999,4.21460631,0,1
mp-brqcr,V6PbO15,1.9742764096287175,1.6267559074334563,2.660115897895978,0.2260315615251878,6.0,3.1984079965847294,1.016721764737489,0.0858032451092392,1.0,24,7.9993968,16,1,-2.298649182272727,0.023263989090917,88,12.953800720197224,4.386638955349534,3,0.6193000000000001,2.06119673,0,1
mp-bsdzo,LiV6O15,1.9766769053361468,1.618316257063918,2.6840355326364165,0.2597094611165274,6.0,3.223242706710014,1.0085587582938091,0.0985146450420409,1.0,24,4.0032166,12,1,-2.327483292992424,0.024948226931828,88,12.536990280200136,3.326818251985256,3,0.6382000000000001,1.19755399,0,1
mp-crfop,V6InS8,2.4166862022373716,2.320732770784339,2.6017889671462084,0.1031409358551129,6.0,2.0656041963030356,1.573389544548314,0.0387730359636332,1.0,6,0.0078152,0,0,-1.195866721777778,0.07072969422221,15,15.705270279169598,4.7719155888341,3,0.0,7.38092148,0,1
mp-bytma,Ca10V6O25,1.7414202209431735,1.725595621307389,1.7789428571533137,0.01402688180425,4.0,2.6387055951075022,1.2316728623077005,,0.0,6,0.002643,0,0,-3.018827914756098,0.006345456515681,41,14.877786617242846,3.011927942823112,3,2.3495,1.841519079999999,0,1
mp-crgac,Tl(V3S4)2,2.420711111471454,2.312145778644642,2.60594817812527,0.1085702537270711,6.0,2.0599103436950026,1.5777385729960145,0.0411874980112221,1.0,6,5.9500000000000016e-05,0,0,-1.205699643555554,0.060896772444445,15,15.897266017051724,5.337983019121047,3,0.0,7.24509492,0,1
mp-crkhk,Rb(V3S4)2,2.426462745804718,2.29835651000813,2.612346004911714,0.1146529585125885,6.0,2.051575518165181,1.584148364935657,0.0441813009695656,1.0,6,4.9000000000000005e-06,0,0,-1.180278967583333,0.010467520777782,15,16.125873593536884,4.445965675926057,3,0.0,6.75800566,0,1
mp-crmvz,Na(V3S4)2,2.4162507143619214,2.322826624023376,2.5877828391071556,0.0974516472244921,6.0,2.065175057014216,1.5737164696829324,0.0364200737353441,1.0,6,7e-07,0,0,-1.278754970091966,0.039670212874983,15,15.554036762936072,4.164745188500703,3,0.0,6.79291846,0,1
mp-crqtk,K(V3S4)2,2.4219441144910623,2.3070959605194146,2.6001449459363912,0.1074976380551297,6.0,2.057618026349163,1.5794962715995993,0.0412048478625675,1.0,6,1e-06,0,0,-1.188413292416667,0.002175542428568,15,15.900209775031774,4.186225025730756,3,0.0,6.74752934,0,1
mp-crugm,Cs(V3S4)2,2.429037871724579,2.2977464652936113,2.604151298290644,0.1102188159347773,6.0,2.0462486863813862,1.5882723262295038,0.0427022009675741,1.0,6,0.0023553,0,0,-1.270964345310343,0.057644175000003,15,16.48748038542839,4.666968530439663,3,0.0,6.85006907,0,1
mp-bytlz,Ca10V6O25,1.7385688019171972,1.715415748405202,1.7677545357088464,0.0189758383971189,4.0,2.647649353693698,1.227503934939863,,0.0,6,0.0021447,0,0,-2.990031894512195,0.035141476759584,41,14.444418266682858,3.102293246602601,3,2.3146,2.15709128,0,1
mp-cqctr,BaV6O11,2.025413927327431,1.9007723758593509,2.311022446308,0.057666689063574,5.833333333333333,2.8573573970937125,1.1432757460823046,0.0159001999602174,0.8333333333333334,12,4.0,12,1,-2.6148183625,0.038282545937555,36,11.50431801311911,4.963464194525673,3,0.0,5.05325597,0,1
mp-zcw,SrV6O11,1.988232755320549,1.8359318017158033,2.1419829820480007,0.0583255700320818,5.833333333333333,2.9593540834736984,1.100714438085299,0.019539916310528,0.8333333333333334,12,20.0004739,12,1,-2.591305881944444,0.059598340104177,36,10.773054749032232,4.874726169274797,3,0.0,4.80554881,0,1
mp-bbfi,KV6O11,2.0158683411970517,1.8632824045621172,2.2187813270700003,0.0671701964942444,5.833333333333333,2.8812532862250326,1.1310662666374849,0.023735371844525,0.8333333333333334,12,18.0002544,12,1,-2.455344464291667,0.048481319374991,36,11.314999778214329,4.245643898796309,3,0.0,3.80939689,0,1
mp-bbkq,NaV6O11,2.003217272068167,1.8925494020846871,2.2667349883690013,0.0523107064446098,5.833333333333333,2.9231852157468867,1.118980857628219,0.0131487875963523,0.8333333333333334,12,1.4530663,11,1,-2.231617153965517,0.262276119918972,36,11.208094404384823,4.1535528853777794,3,0.0,4.45100231,0,1
mp-bjfwq,V6PbO11,2.0252624114484568,1.9084276705935688,2.3946674156160004,0.0589406849833636,5.833333333333333,2.8601743052473503,1.1428770510392063,0.0140732290707184,0.8333333333333334,12,19.9992605,12,1,-2.387051861944444,0.034961208559023,36,11.51675354145788,5.517805535373057,3,0.006099999999999,4.81401146,0,1
